Sector,Description,Sector_sub,name_sub
45,Retail Trade,453990,All Other Miscellaneous Store Retailers
45,Retail Trade,453991,Tobacco Stores
45,Retail Trade,453998,All Other Miscellaneous Store Retailers (except Tobacco Stores)
45,Retail Trade,454000,Nonstore Retailers
45,Retail Trade,454100,Electronic Shopping and Mail-Order Houses
45,Retail Trade,454110,Electronic Shopping and Mail-Order Houses
45,Retail Trade,454111,Electronic Shopping
45,Retail Trade,454112,Electronic Auctions
45,Retail Trade,454113,Mail-Order Houses
45,Retail Trade,454200,Vending Machine Operators
45,Retail Trade,454210,Vending Machine Operators
45,Retail Trade,454300,Direct Selling Establishments
45,Retail Trade,454310,Fuel Dealers
45,Retail Trade,454311,Heating Oil Dealers
45,Retail Trade,454312,Liquefied Petroleum Gas (Bottled Gas) Dealers
45,Retail Trade,454319,Other Fuel Dealers
45,Retail Trade,454390,Other Direct Selling Establishments
49,Transportation and Warehousing,491000,Postal Service
49,Transportation and Warehousing,491100,Postal Service
49,Transportation and Warehousing,491110,Postal Service
49,Transportation and Warehousing,492000,Couriers and Messengers
49,Transportation and Warehousing,492100,Couriers
49,Transportation and Warehousing,492110,Couriers
49,Transportation and Warehousing,492200,Local Messengers and Local Delivery
49,Transportation and Warehousing,492210,Local Messengers and Local Delivery
49,Transportation and Warehousing,493000,Warehousing and Storage
49,Transportation and Warehousing,493100,Warehousing and Storage
49,Transportation and Warehousing,493110,General Warehousing and Storage
49,Transportation and Warehousing,493120,Refrigerated Warehousing and Storage
49,Transportation and Warehousing,493130,Farm Product Warehousing and Storage
49,Transportation and Warehousing,493190,Other Warehousing and Storage
